城市,区,方位,房屋名,大小,租赁方式,朝向,月租,计费方式,几室,几厅,几卫,入住,租期,看房,所在楼层,总楼层,电梯,车位,用水,用电,燃气,供暖
2,5,8,662,37,1,2,1800,0,1,1,1,2,0,2,3,7,1,0,1,1,2,1
2,7,13,553,38,1,6,1300,0,1,1,1,2,0,2,2,6,1,0,1,1,2,1
2,8,57,112,42,1,2,1400,0,1,1,1,2,0,2,3,5,1,0,1,1,2,1
2,4,70,657,9,2,2,1060,1,4,1,2,2,12,3,3,33,0,2,0,0,0,0
2,13,97,663,119,1,2,800,0,3,2,2,2,0,2,3,25,2,0,1,1,2,1
2,14,58,664,90,1,2,1000,1,2,1,1,2,12,2,3,24,2,0,1,1,2,1
2,7,35,50,34,1,1,1300,0,1,1,1,2,0,2,3,8,1,0,1,1,2,1
2,7,35,50,36,1,2,1400,1,1,1,1,2,36,2,3,8,1,0,1,1,2,1
2,4,51,665,48,1,2,1200,0,1,1,1,2,0,2,3,6,1,0,1,1,2,1
2,13,89,666,65,1,2,1000,0,1,1,1,2,0,2,1,15,1,0,2,2,1,1
2,8,60,667,57,1,2,1500,0,2,1,1,2,0,2,2,5,1,0,1,1,2,1
2,4,70,657,15,2,2,1200,3,3,1,1,2,12,3,3,33,1,1,1,1,2,1
2,7,10,668,35,1,2,1500,0,1,1,1,2,0,4,2,6,1,0,1,1,2,1
2,4,70,657,10,2,2,1130,1,3,1,1,2,12,3,3,30,0,2,0,0,0,0
2,12,81,669,90,1,2,900,0,2,1,1,2,0,2,1,9,2,0,1,1,2,1
2,7,10,22,38,1,2,1500,0,1,1,1,2,0,2,3,6,1,0,1,1,2,1
2,17,84,670,122,1,2,1200,0,3,1,1,2,0,2,2,6,1,0,1,1,2,1
2,4,70,657,7,2,2,990,1,3,1,1,2,12,3,3,33,0,0,0,0,0,0
2,4,70,657,10,2,2,1130,1,3,1,1,2,12,3,3,26,0,2,0,0,0,0
2,4,70,657,8,2,4,990,1,4,1,2,2,12,3,3,33,0,2,0,0,0,0
2,4,70,657,9,2,2,1030,1,4,1,2,2,12,3,3,33,2,2,1,1,2,0
2,7,10,28,24,1,2,1500,0,1,1,1,2,0,2,3,6,1,0,1,1,2,1
2,1,1,127,60,1,2,2200,0,1,1,1,2,0,2,3,12,2,0,1,1,2,1
2,3,20,233,64,1,2,1000,0,2,1,1,2,0,2,3,6,1,0,0,0,2,1
2,17,84,671,89,1,2,1300,0,2,1,1,2,0,2,3,22,2,0,1,1,2,1
2,4,70,657,9,2,2,1030,1,3,1,1,2,12,3,3,26,0,2,0,0,0,0
2,4,70,657,13,2,2,1190,1,4,1,2,2,12,3,3,33,0,2,0,0,0,0
2,4,70,657,8,2,2,1030,1,4,1,2,2,12,3,3,33,2,2,1,1,2,0
2,5,8,10,30,1,2,2000,1,1,1,1,2,0,2,3,6,1,0,0,0,2,1
2,1,69,174,108,1,2,2300,3,2,1,1,2,24,2,2,6,1,0,1,1,2,1
2,14,113,672,50,1,2,600,0,1,1,1,2,0,2,2,21,2,0,1,1,2,1
2,2,22,101,15,1,2,800,0,1,0,1,2,0,2,2,8,1,0,1,1,2,1
2,4,70,657,9,2,2,1060,1,4,1,2,2,12,3,3,33,2,2,1,1,2,0
2,4,70,657,8,2,2,1030,1,4,1,2,2,12,3,3,33,2,2,1,1,2,0
2,4,70,657,11,2,2,1190,1,3,1,1,2,12,3,3,30,0,2,0,0,0,0
2,2,65,673,15,1,2,850,0,1,1,1,2,0,4,3,6,1,0,1,1,2,1
2,7,29,40,42,1,2,1450,1,1,1,1,2,24,2,2,7,1,0,1,1,2,1
2,1,69,674,50,1,1,2000,0,1,1,1,2,0,2,3,27,2,0,2,2,2,1
2,14,107,409,60,1,2,800,0,1,1,1,2,0,2,3,29,1,0,0,0,2,1
2,4,70,657,8,2,2,1090,1,4,1,2,2,12,3,3,30,0,2,0,0,0,0
2,4,70,657,11,2,2,1160,1,3,1,1,2,12,3,3,26,0,2,0,0,0,0
2,4,70,657,8,2,2,1030,1,4,1,2,2,12,3,3,33,2,2,1,1,2,0
2,11,72,675,87,1,2,1000,0,2,1,1,2,0,2,1,15,2,0,1,1,2,1
2,8,60,215,38,1,2,1300,0,1,1,1,2,0,2,2,5,1,0,0,0,2,1
2,4,17,172,25,1,2,1500,0,1,1,1,2,0,2,1,20,2,0,1,1,1,1
2,1,99,328,75,1,2,2200,0,1,1,1,2,0,2,2,17,2,0,1,1,2,1
2,4,70,657,9,2,2,1030,1,4,1,2,2,12,3,3,33,2,2,1,1,2,0
2,4,70,657,7,2,4,930,1,3,1,1,2,12,3,3,26,0,2,0,0,0,0
2,8,15,676,98,1,2,1200,1,2,1,1,2,12,2,1,31,1,0,1,1,2,1
2,4,9,595,57,1,2,1600,0,2,1,1,2,0,4,2,8,2,0,1,1,2,1
2,8,80,677,89,1,2,800,0,2,1,1,2,0,2,3,33,1,0,0,0,0,0
2,3,20,678,43,1,2,500,0,2,1,0,2,0,4,2,5,1,0,1,1,2,1
2,11,88,679,92,1,2,700,4,2,2,1,2,0,2,1,18,1,0,1,1,2,1
2,4,51,218,33,1,2,1200,0,1,1,1,2,0,2,2,5,1,0,0,0,2,1
2,14,74,680,44,1,7,1000,0,1,1,1,2,0,2,-2,6,1,0,1,1,2,1
2,4,70,657,8,2,2,1030,1,4,1,2,2,12,3,3,33,2,2,1,1,2,0
2,4,70,657,8,2,2,1030,1,4,1,2,2,12,3,3,33,2,2,1,1,2,0
2,4,70,657,9,2,2,1060,1,4,1,2,2,12,3,3,33,2,2,1,1,2,0
2,7,10,61,65,1,1,1300,0,1,1,1,2,0,2,3,6,1,0,1,1,2,1
2,17,84,404,100,1,2,800,0,2,2,1,2,0,2,3,5,1,0,1,1,2,1
2,13,11,681,51,1,2,800,1,2,1,1,2,24,2,2,26,1,0,0,0,0,0
2,14,74,680,35,1,2,1000,0,1,1,1,2,0,2,3,5,1,0,1,1,2,1
2,4,51,682,10,2,4,1160,1,5,1,2,2,12,3,3,32,0,0,0,0,0,0
2,2,27,51,14,2,2,1000,3,4,1,1,2,6,3,3,6,1,2,1,1,2,1
2,2,5,683,23,2,2,1100,1,3,1,1,2,24,3,3,7,1,0,1,1,2,0
2,10,45,79,26,1,8,1300,0,1,1,1,2,0,2,3,8,1,0,1,1,2,1
2,3,20,622,67,1,2,400,0,2,1,1,0,0,0,3,5,1,0,1,1,2,1
2,1,36,266,93,1,2,2400,0,2,1,1,2,0,2,1,21,2,0,1,1,2,1
2,4,9,684,25,1,2,1200,0,1,1,1,2,0,2,3,6,1,0,1,1,2,1
2,4,4,4,15,2,2,950,3,4,1,1,2,6,2,3,6,1,1,1,1,2,1
2,12,48,93,10,2,2,890,1,4,1,1,2,12,3,3,18,1,2,1,1,2,0
2,12,48,93,9,2,4,790,1,5,1,2,2,12,3,3,11,1,2,1,1,2,0
2,4,51,218,33,1,2,1200,0,1,1,1,2,0,2,2,5,1,0,0,0,2,1
2,3,20,685,99,1,2,1000,0,2,2,1,2,12,2,2,8,1,0,1,1,0,0
2,5,56,148,32,1,2,1600,0,1,1,1,2,0,2,3,7,1,0,1,1,2,1
2,11,103,686,73,1,1,700,0,2,1,1,2,0,2,2,15,2,0,1,1,2,1
2,12,48,93,11,2,2,930,1,4,1,1,2,12,3,3,16,2,2,1,1,2,0
2,12,48,93,11,2,2,930,1,3,1,1,2,12,3,3,16,0,2,0,0,0,0
2,3,20,687,51,1,2,1000,0,2,1,1,2,0,2,2,3,1,0,1,1,2,1
2,3,20,511,71,1,2,900,0,2,1,1,2,0,2,3,6,2,0,1,1,2,1
2,14,73,688,62,1,2,600,0,1,1,1,2,0,2,3,22,1,0,0,0,2,1
2,12,48,93,10,2,2,890,1,4,1,1,2,12,3,3,18,1,2,1,1,2,0
2,13,119,689,138,1,2,700,0,3,2,2,2,0,2,1,7,2,0,1,1,2,1
2,3,20,276,61,1,2,1000,0,2,1,1,2,0,2,3,6,1,0,1,1,2,1
2,3,20,56,56,1,2,800,0,2,1,1,2,0,2,3,4,1,0,1,1,2,1
2,12,48,93,9,2,4,830,1,4,1,2,2,12,3,3,11,0,2,0,0,0,0
2,12,48,93,11,2,2,860,1,5,1,2,2,12,3,3,11,1,2,1,1,2,0
2,9,107,690,42,1,2,1400,0,1,1,1,2,0,2,3,6,1,0,1,1,2,1
2,3,20,678,41,1,2,900,0,2,1,1,2,0,2,3,5,1,0,1,1,2,1
2,8,33,691,60,1,2,1500,1,2,2,1,2,12,2,3,6,1,0,1,1,2,1
2,12,48,93,11,2,2,930,1,3,1,1,2,12,3,3,16,0,2,0,0,0,0
2,12,48,93,11,2,2,930,1,3,1,1,2,12,3,3,16,0,2,0,0,0,0
2,8,60,532,116,1,2,1500,0,3,1,1,2,0,2,2,28,1,0,1,1,2,1
2,1,69,692,25,1,2,2000,0,1,0,1,2,0,4,1,25,2,0,1,1,2,1
2,7,47,188,26,1,2,1300,0,1,1,1,2,0,2,3,7,1,0,1,1,2,1
2,12,48,93,11,2,2,930,1,3,1,1,2,12,3,3,18,2,2,1,1,2,0
2,12,48,93,10,2,2,890,1,4,1,1,2,12,3,3,18,1,2,1,1,2,0
2,10,46,693,58,1,2,1300,0,1,1,1,2,0,2,1,24,2,0,1,1,2,1
2,7,47,493,34,1,2,1600,0,1,1,1,2,0,2,3,7,1,0,1,1,2,1
2,8,39,433,45,1,1,1200,0,1,1,1,2,0,2,3,6,1,0,1,1,2,1
2,12,48,93,11,2,2,930,1,4,1,1,2,12,3,3,18,1,2,1,1,2,0
2,12,48,93,10,2,2,890,1,3,1,1,2,12,3,3,18,2,2,1,1,2,0
2,5,56,278,37,1,2,2100,1,1,1,1,2,12,2,3,6,1,0,1,1,2,1
2,15,53,694,80,1,2,1200,1,2,1,1,2,12,2,2,6,1,0,1,1,2,1
2,14,73,374,82,1,2,1000,0,2,1,1,1,0,2,2,23,1,0,0,0,2,1
2,12,48,93,13,2,2,930,1,4,1,1,2,12,3,3,11,0,2,0,0,0,0
2,2,42,695,16,2,2,900,3,4,1,1,2,12,3,3,7,1,2,1,1,2,1
2,3,20,696,66,1,2,700,0,2,1,1,2,0,2,3,4,1,0,1,1,2,1
2,7,13,419,18,1,2,900,0,1,0,0,2,0,2,3,6,1,0,1,1,2,1
2,10,120,697,45,1,3,1500,0,1,1,1,2,0,2,2,7,1,0,1,1,2,1
2,3,20,698,62,1,2,600,0,2,1,1,2,0,2,3,4,1,0,1,1,2,1
2,5,8,522,35,1,3,2000,0,1,1,1,2,0,2,3,6,1,0,0,0,2,1
2,14,74,699,42,1,2,1000,0,1,1,1,2,0,2,2,6,1,0,1,1,2,1
2,11,112,467,84,1,2,1000,0,2,1,1,2,0,2,3,18,2,0,1,1,2,1
2,8,39,433,60,1,2,1500,0,2,1,1,2,0,2,-2,6,1,0,1,1,2,1
2,4,70,349,16,2,2,900,3,3,1,1,2,10,3,3,5,1,1,1,1,2,1
2,4,17,340,15,2,2,790,1,4,1,1,2,12,3,3,11,2,1,1,1,2,1
2,4,70,563,8,2,1,650,3,4,1,1,2,6,3,3,5,1,0,1,1,2,1
2,7,29,241,40,2,3,1450,1,1,1,1,2,24,2,3,7,1,0,1,1,2,1
2,8,39,537,35,1,2,1050,0,1,1,1,2,0,2,3,6,1,0,1,1,2,1
2,7,10,700,26,1,4,1100,0,2,1,1,2,0,2,-2,5,1,0,1,1,2,1
2,1,69,317,86,1,2,2400,0,2,1,1,2,0,2,1,30,1,0,0,0,0,0
2,2,2,2,18,2,2,1200,3,4,1,1,1,12,2,3,30,2,2,1,1,2,1
2,2,27,701,21,2,2,1300,3,2,1,1,2,12,3,3,6,1,0,1,1,2,1
2,2,42,702,15,2,2,1000,3,2,1,1,2,12,3,3,6,1,1,1,1,2,1
2,4,55,221,20,1,7,600,0,1,0,0,2,0,2,1,6,1,0,1,1,2,1
2,7,10,368,33,1,2,1200,0,1,1,1,2,0,2,3,5,1,0,1,1,2,1
2,14,74,680,35,1,2,900,0,1,1,1,2,0,2,3,6,1,0,1,1,2,1
2,4,23,31,14,1,2,1200,0,1,0,1,2,0,2,3,6,1,0,1,1,2,1
2,12,117,703,13,2,2,1090,1,4,1,1,2,12,3,3,15,0,0,0,0,0,0
2,12,117,704,11,2,2,1130,1,4,1,2,2,12,3,3,8,0,2,0,0,0,0
2,12,117,704,10,2,2,890,1,4,1,2,2,12,3,3,8,2,2,1,1,2,0
2,7,10,705,44,1,1,1400,0,1,1,1,2,0,2,2,6,1,0,1,1,2,1
2,17,84,706,83,1,2,1300,0,3,1,1,2,0,2,1,6,1,0,1,1,2,1
2,5,6,7,15,1,2,1100,0,1,0,0,2,0,2,3,4,1,0,0,0,1,2
2,8,15,707,57,1,4,1500,0,1,0,1,2,0,2,2,25,2,0,2,2,1,1
2,6,87,708,8,2,4,860,1,3,1,1,2,12,3,3,20,2,0,1,1,2,0
2,6,87,708,8,2,2,860,1,3,1,1,2,12,3,3,22,2,0,1,1,2,0
2,2,22,546,16,1,2,900,0,1,1,1,2,0,2,3,3,1,0,1,1,2,1
2,2,22,533,14,1,6,1000,0,3,0,1,2,0,2,3,8,1,0,1,1,2,1
2,8,95,709,55,1,2,1500,0,2,1,1,2,0,2,3,6,1,0,1,1,2,1
2,13,53,710,86,1,2,800,0,2,1,1,2,0,2,3,29,1,0,0,0,0,0
2,8,95,320,39,1,1,1300,0,1,1,1,2,0,2,2,6,1,0,1,1,2,1
2,8,33,711,41,1,1,1250,0,1,1,1,2,0,4,3,6,1,0,0,0,2,1
2,4,67,625,22,1,2,1200,1,1,1,1,2,24,2,3,6,1,0,1,1,2,1
2,6,87,708,8,2,2,860,1,3,1,1,2,12,3,3,22,2,0,1,1,2,0
2,6,87,708,9,2,4,930,1,3,1,1,2,12,3,3,17,2,0,1,1,2,0
2,6,87,708,9,2,4,930,1,3,1,1,2,12,3,3,22,2,0,1,1,2,0
2,16,66,712,82,1,2,800,0,2,2,1,1,0,2,2,6,1,0,1,1,2,1
2,3,20,482,62,1,2,800,0,2,1,1,2,0,2,3,4,1,0,1,1,2,1
2,7,29,40,42,1,2,1450,0,1,1,1,2,0,2,2,8,2,0,1,1,2,1
2,3,20,276,39,1,2,900,0,1,0,1,2,0,1,3,5,1,0,1,1,2,1
2,9,19,116,19,2,7,850,3,3,1,1,2,12,3,3,20,2,1,1,1,2,1
2,7,21,173,17,2,4,950,1,2,1,1,2,11,3,3,5,2,2,1,1,2,1
2,6,7,713,17,2,2,900,3,4,1,1,2,1,3,3,14,1,2,1,1,2,1
2,2,65,550,36,1,1,1300,1,1,0,1,2,12,2,2,13,2,0,1,1,2,1
2,17,84,714,104,1,2,1300,0,3,2,1,2,0,2,3,6,1,0,1,1,2,1
2,8,95,715,69,1,2,1450,0,1,1,1,2,0,2,3,6,1,0,1,1,2,1
2,11,28,36,107,1,2,600,0,2,1,1,2,0,2,3,11,1,0,1,1,2,1
2,2,22,716,9,2,4,1230,1,2,1,1,2,12,3,3,5,1,0,1,1,2,1
2,13,52,717,10,2,2,990,1,3,1,1,2,12,3,3,24,0,0,0,0,0,0
2,7,14,718,21,2,2,1499,3,2,1,1,2,12,3,3,5,1,0,1,1,2,0
2,14,73,719,84,1,2,1000,0,2,1,1,2,0,2,3,11,2,0,1,1,2,1
2,3,20,160,38,1,2,900,0,1,1,1,2,0,2,-2,3,1,0,1,1,2,1
2,11,103,405,103,1,2,1000,0,3,2,1,2,0,2,-2,16,1,0,1,1,2,1
2,5,16,20,18,1,2,1400,0,1,0,0,2,0,2,-2,5,1,0,1,1,2,1
2,4,17,632,16,2,2,1150,3,4,1,1,2,12,3,3,7,1,1,1,1,2,1
2,7,86,720,15,2,2,1500,1,5,2,2,2,6,3,3,6,1,0,1,1,2,1
2,16,66,721,50,1,2,800,4,2,1,1,2,36,2,-2,3,1,0,0,0,1,1
2,2,22,163,14,1,4,800,1,1,0,1,2,24,2,3,4,1,0,1,1,2,1
2,11,62,722,130,1,2,1000,4,3,2,2,2,24,2,1,3,2,0,0,0,2,1
2,6,76,531,11,2,2,620,3,3,1,1,2,10,3,3,6,1,1,1,1,2,1
2,5,6,723,36,1,2,2000,1,1,1,1,2,12,2,3,6,1,0,1,1,2,1
2,2,5,402,12,2,2,700,3,3,1,1,2,12,3,3,8,2,0,1,1,2,0
2,5,8,551,22,1,4,2000,0,1,1,1,2,0,2,-2,6,1,0,1,1,2,1
2,4,17,340,10,2,2,800,1,5,1,1,2,12,3,3,7,1,1,1,1,2,1
2,2,5,63,45,1,3,1600,0,1,1,1,1,0,2,2,11,2,0,1,1,2,1
2,2,116,601,16,2,2,720,1,4,1,1,2,12,3,3,7,1,2,1,1,2,1
2,7,47,724,53,1,2,1500,0,1,1,1,2,0,2,3,7,1,0,1,1,2,1
2,13,52,392,83,1,2,800,0,2,2,1,2,0,2,2,23,2,0,1,1,2,1
2,5,16,725,40,1,2,2100,0,1,1,1,2,0,2,3,7,1,0,1,1,2,1
2,7,86,245,21,1,2,1300,0,1,1,0,2,0,2,3,6,1,0,1,1,2,1
2,7,29,450,42,1,1,1400,1,1,1,1,2,0,2,3,7,2,0,0,1,2,1
2,9,19,27,18,2,2,1100,3,4,1,1,2,3,3,3,7,1,0,1,1,2,1
2,7,47,633,12,1,2,700,0,1,0,0,2,0,2,3,6,1,0,1,1,2,1
2,3,20,26,44,1,2,900,0,2,1,1,2,0,2,2,4,1,0,1,1,2,1
2,2,42,726,60,1,8,1500,0,1,1,1,2,0,2,3,28,2,0,1,1,2,1
2,12,81,727,45,1,6,800,0,1,1,1,2,0,2,2,22,1,0,2,2,1,1
2,14,73,557,84,1,2,800,1,2,1,1,2,36,2,1,18,1,0,0,0,2,1
2,11,72,728,64,1,2,600,0,1,1,1,2,0,2,1,16,1,0,1,1,2,1
2,5,8,407,22,1,6,1800,1,1,0,1,2,36,2,3,6,1,0,1,1,2,1
2,2,22,197,10,2,2,700,3,5,1,1,2,12,3,3,6,1,0,1,1,2,1
2,2,22,729,21,1,2,900,0,1,0,0,2,0,2,2,5,1,0,1,1,2,1
2,12,117,730,13,2,4,890,1,3,1,1,2,12,3,3,15,0,2,0,0,0,0
2,1,36,731,71,1,2,2300,0,1,1,1,2,0,2,1,34,2,0,1,1,2,1
2,8,95,732,54,1,1,1300,0,1,1,1,2,0,2,1,6,1,0,1,1,2,1
2,13,53,710,87,1,2,600,1,2,1,1,2,0,2,1,29,1,0,1,1,2,1
2,12,117,730,13,2,2,990,1,3,1,1,2,12,3,3,15,0,2,0,0,0,0
2,2,22,271,15,2,4,1175,1,3,1,1,2,12,3,3,5,1,1,1,1,2,1
2,13,52,392,12,2,2,930,1,3,1,1,2,12,3,3,8,0,0,0,0,0,0
2,7,30,273,15,2,2,1080,3,3,1,1,2,12,3,3,6,1,0,1,1,2,0
2,2,2,733,12,2,6,1290,3,3,1,1,2,12,3,3,38,2,0,1,1,2,0
2,3,20,511,72,1,2,950,0,2,1,1,2,0,2,3,6,1,0,0,1,2,1
2,9,78,734,13,2,2,1130,1,4,1,2,2,12,3,3,6,0,2,0,0,0,0
2,2,65,735,26,1,2,1300,1,1,1,1,2,36,2,3,5,1,0,1,1,2,1
2,5,56,104,20,2,2,1450,1,2,1,1,2,12,3,3,7,1,2,1,1,2,2
2,7,11,389,61,1,7,1500,0,2,1,1,2,0,2,3,7,1,0,1,1,2,1
2,2,38,176,13,2,2,900,3,3,1,1,2,12,3,3,13,2,0,1,1,2,0
2,1,69,591,92,1,2,2400,0,3,2,1,2,0,2,2,6,1,0,1,1,2,1
2,3,20,736,44,1,2,900,0,1,1,1,2,0,2,-2,6,1,0,0,0,2,1
2,10,26,144,36,1,2,1400,0,1,1,1,2,0,2,3,6,1,0,1,1,2,1
2,7,11,389,41,1,2,1400,0,1,1,1,2,0,4,3,6,1,0,1,1,2,1
2,7,35,318,15,1,4,1100,0,1,1,1,2,0,4,3,4,1,0,1,1,2,1
2,2,5,402,10,2,2,700,3,3,1,1,2,12,3,3,8,2,0,1,1,2,0
2,5,8,737,16,1,2,1000,1,1,0,0,2,12,2,3,5,1,0,1,1,2,1
2,7,29,40,35,1,1,1450,0,1,1,1,2,0,2,-2,8,1,0,1,1,2,1
2,14,73,738,78,1,2,1000,0,2,2,1,2,0,2,1,18,2,0,1,1,2,1
2,2,22,729,15,1,2,1000,0,1,0,0,2,0,2,3,5,1,0,1,1,2,1
2,7,11,375,60,1,1,1600,0,2,1,1,2,0,2,3,5,1,0,1,1,2,1
2,6,64,513,99,1,2,1000,0,2,2,1,2,0,2,2,16,1,0,1,1,2,1
2,7,10,700,58,1,2,1500,0,2,1,1,2,0,2,3,6,1,0,1,1,2,1
2,12,117,703,6,2,4,790,1,4,1,1,2,12,3,3,15,0,2,0,0,0,0
2,7,11,739,55,1,5,1600,0,1,1,1,1,0,2,3,32,2,0,1,1,2,1
2,12,117,703,13,2,2,990,1,4,1,1,2,12,3,3,15,0,2,0,0,0,0
2,4,49,740,42,1,2,1200,1,1,1,1,2,12,2,2,6,1,0,1,1,2,1
2,12,48,203,90,1,2,800,0,2,2,1,2,0,2,2,16,2,0,1,1,2,1
2,3,20,26,61,1,2,1000,0,3,1,1,2,0,2,3,4,1,0,1,1,2,1
2,12,117,703,13,2,4,930,1,3,1,1,2,12,3,3,15,0,2,0,0,0,0
2,12,117,703,6,2,4,790,1,4,1,1,2,12,3,3,15,0,2,0,0,0,0
2,12,117,703,12,2,2,1060,1,4,1,1,2,12,3,3,15,2,2,1,1,2,0
2,12,117,703,13,2,2,1030,1,3,1,1,2,12,3,3,15,0,2,0,0,0,0
2,1,1,364,60,1,3,2200,0,1,1,1,2,0,2,2,32,2,0,1,1,2,1
2,12,117,703,13,2,2,1090,1,4,1,1,2,12,3,3,15,2,2,1,1,2,0
2,3,20,741,99,1,2,800,0,2,1,1,2,0,2,2,17,2,0,1,1,2,1
2,8,15,742,12,2,2,890,1,3,1,1,2,3,3,3,4,1,0,1,1,2,1
2,3,20,743,57,1,2,800,0,2,1,1,2,0,2,-2,4,1,0,1,1,2,1
2,7,35,318,15,1,4,1000,0,1,1,0,2,0,2,2,4,2,0,1,1,2,1
2,12,81,744,89,1,2,800,1,2,1,1,2,12,2,-2,11,1,0,1,1,2,1
2,8,39,363,44,1,2,1300,0,1,1,1,2,0,4,2,8,1,0,1,1,2,1
2,13,53,226,78,1,2,900,0,2,1,1,2,0,2,3,6,1,0,0,0,2,1
2,7,21,54,14,2,2,1360,1,3,1,1,2,12,3,3,6,0,0,0,0,0,0
2,5,16,745,28,1,6,1200,0,1,0,0,2,0,2,3,6,1,0,1,1,2,1
2,4,90,746,15,2,2,1150,3,5,1,1,2,10,3,3,6,1,0,1,1,2,0
2,8,39,433,41,1,2,1200,1,1,1,1,2,12,2,3,6,1,0,1,1,2,1
2,4,25,747,20,2,2,1150,3,4,1,2,2,10,3,3,9,2,0,1,1,2,0
2,11,72,675,90,1,2,900,4,2,1,1,2,12,4,2,16,2,0,1,1,2,1
2,1,36,53,57,1,1,2000,0,1,1,1,2,0,2,3,6,2,0,1,1,1,1
2,10,44,169,40,1,2,1300,0,1,1,1,2,0,2,3,7,1,0,1,1,2,1
2,2,22,638,38,1,2,1300,0,1,1,1,2,0,2,3,6,1,0,1,1,2,1
2,8,57,748,67,1,2,1400,0,2,1,1,2,0,2,3,6,1,0,1,1,2,1
